experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,50,0.5647928714752197,2.333242665106952,0.9536354056902002,0.9970216666642858,6.723977061666914e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,1
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,49,0.5647928714752197,2.3332621991855227,0.9538988408851422,0.9967777971131583,3.5674526922183214e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,2
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,48,0.5647928714752197,2.3332621991855227,0.9538988408851422,0.9967777971131583,3.5674526922183214e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,3
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,47,0.5647928714752197,2.333449029931144,0.9538988408851422,0.9969645999213986,6.361190798038601e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,4
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,46,0.5647928714752197,2.3335094634004108,0.9536354056902002,0.9972885000665099,3.2131005573930927e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,5
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,45,0.5647928714752197,2.333509463595469,0.9536354056902002,0.9972885000665099,3.232606360802724e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,6
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,44,0.5647928714752197,2.333509463595469,0.9536354056902002,0.9972885000665099,3.232606360802724e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,7
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,43,0.5647928714752197,2.333509463595469,0.9536354056902002,0.9972885000665099,3.232606360802724e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,8
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,42,0.5647928714752197,2.333509463595469,0.9536354056902002,0.9972885000665099,3.232606360802724e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,9
1,OutcomeSepsisReader25,27,27,EvolutionaryStrategy,41,0.5647928714752197,2.3335984605280222,0.9546891464699684,0.996323721226229,6.731912908521414e-08,0.3825855255126953,14,1,1,0,17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,16 > 01 > 05 > 06 > 07 > 02 > 03 > 04 > 08 > 09 > 10 > 17,418.8898983001709,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,27,18,27,73,1,EvolutionaryStrategy,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,2619,18,27,1111,ImprovementMeasure,1,1,10
